# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

College_ID,Institute_Code,College_Name,Branch,CAP_Round,Category,Gender,Seat_Type,Home_University,Cutoff_Percentile,Cutoff_Rank,Annual_Fees,Intake
16,MH1016,"K.J. Somaiya College of Engineering, Mumbai",Electronics and Telecommunication Engineering,CAP3,NT1,Male,Home University,SGB Amravati University,95.22,45693,137000,120
16,MH1016,"K.J. Somaiya College of Engineering, Mumbai",Electronics and Telecommunication Engineering,CAP1,EWS,Female,Other Than Home University,SGB Amravati University,97.41,25029,168000,120
16,MH1016,"K.J. Somaiya College of Engineering, Mumbai",Computer Engineering,CAP2,OBC,Female,Home University,Mumbai University,97.59,23086,129000,120
16,MH1016,"K.J. Somaiya College of Engineering, Mumbai",Computer Engineering,CAP1,VJ,Male,Home University,RTM Nagpur University,95.24,45268,165000,60
16,MH1016,"K.J. Somaiya College of Engineering, Mumbai",Computer Engineering,CAP3,NT1,Female,State Level,SRTM Nanded University,94.45,52791,117000,30
16,MH1016,"K.J. Somaiya College of Engineering, Mumbai",Information Technology,CAP2,VJ,Male,State Level,Shivaji University Kolhapur,94.91,48837,164000,60
16,MH1016,"K.J. Somaiya College of Engineering, Mumbai",Information Technology,CAP3,OBC,Female,TFWS,Pune University (SPPU),95.72,40714,174000,60
16,MH1016,"K.J. Somaiya College of Engineering, Mumbai",Information Technology,CAP3,NT1,Female,Home University,SRTM Nanded University,94.38,53824,123000,90
16,MH1016,"K.J. Somaiya College of Engineering, Mumbai",Chemical Engineering,CAP3,VJ,Female,TFWS,RTM Nagpur University,90.08,94460,113000,30
16,MH1016,"K.J. Somaiya College of Engineering, Mumbai",Chemical Engineering,CAP3,OBC,Female,State Level,Shivaji University Kolhapur,93.24,64313,144000,90
16,MH1016,"K.J. Somaiya College of Engineering, Mumbai",Chemical Engineering,CAP2,EWS,Male,TFWS,RTM Nagpur University,94.22,55356,128000,30
17,MH1017,"Dwarkadas J. Sanghvi College of Engineering, Mumbai",Information Technology,CAP2,OBC,Male,TFWS,RTM Nagpur University,96.27,35516,157000,90
17,MH1017,"Dwarkadas J. Sanghvi College of Engineering, Mumbai",Information Technology,CAP2,ST,Male,TFWS,Pune University (SPPU),88.53,109255,120000,60
17,MH1017,"Dwarkadas J. Sanghvi College of Engineering, Mumbai",Information Technology,CAP1,NT1,Male,Home University,SGB Amravati University,95.44,43346,120000,90
17,MH1017,"Dwarkadas J. Sanghvi College of Engineering, Mumbai",Chemical Engineering,CAP2,NT1,Female,State Level,Shivaji University Kolhapur,91.27,83322,175000,60
17,MH1017,"Dwarkadas J. Sanghvi College of Engineering, Mumbai",Chemical Engineering,CAP2,NT2,Female,State Level,RTM Nagpur University,90.63,89363,172000,30
17,MH1017,"Dwarkadas J. Sanghvi College of Engineering, Mumbai",Chemical Engineering,CAP2,NT2,Male,Home University,Pune University (SPPU),90.38,91593,117000,60
17,MH1017,"Dwarkadas J. Sanghvi College of Engineering, Mumbai",Electrical Engineering,CAP2,EWS,Female,State Level,RTM Nagpur University,96.43,33976,110000,120
17,MH1017,"Dwarkadas J. Sanghvi College of Engineering, Mumbai",Electrical Engineering,CAP2,ST,Male,TFWS,SRTM Nanded University,84.99,142790,178000,60
17,MH1017,"Dwarkadas J. Sanghvi College of Engineering, Mumbai",Electrical Engineering,CAP3,SC,Male,Other Than Home University,SGB Amravati University,91.55,80688,155000,60
17,MH1017,"Dwarkadas J. Sanghvi College of Engineering, Mumbai",Computer Engineering,CAP2,OPEN,Female,Other Than Home University,SGB Amravati University,99.99,537,150000,30
17,MH1017,"Dwarkadas J. Sanghvi College of Engineering, Mumbai",Computer Engineering,CAP3,NT1,Female,TFWS,Mumbai University,94.58,51818,163000,90
17,MH1017,"Dwarkadas J. Sanghvi College of Engineering, Mumbai",Computer Engineering,CAP2,OPEN,Male,State Level,SGB Amravati University,98.08,18407,131000,30
18,MH1018,"Fr. Conceicao Rodrigues College of Engineering, Mumbai",Electrical Engineering,CAP2,NT1,Female,TFWS,Shivaji University Kolhapur,89.88,96522,101000,60
18,MH1018,"Fr. Conceicao Rodrigues College of Engineering, Mumbai",Electrical Engineering,CAP1,NT1,Male,TFWS,SRTM Nanded University,81.14,179495,87000,30
18,MH1018,"Fr. Conceicao Rodrigues College of Engineering, Mumbai",Electrical Engineering,CAP1,OBC,Male,State Level,Pune University (SPPU),92.27,73614,102000,60
18,MH1018,"Fr. Conceicao Rodrigues College of Engineering, Mumbai",Computer Engineering,CAP1,OBC,Female,Other Than Home University,RTM Nagpur University,85.91,133934,84000,60
18,MH1018,"Fr. Conceicao Rodrigues College of Engineering, Mumbai",Computer Engineering,CAP2,SC,Male,State Level,RTM Nagpur University,84.1,151339,117000,120
18,MH1018,"Fr. Conceicao Rodrigues College of Engineering, Mumbai",Computer Engineering,CAP3,EWS,Male,Home University,Pune University (SPPU),93.07,66155,100000,90
18,MH1018,"Fr. Conceicao Rodrigues College of Engineering, Mumbai",Mechanical Engineering,CAP2,NT2,Male,Home University,Mumbai University,86.45,129132,97000,30
18,MH1018,"Fr. Conceicao Rodrigues College of Engineering, Mumbai",Mechanical Engineering,CAP2,OBC,Male,Home University,Mumbai University,87.08,122899,109000,120
18,MH1018,"Fr. Conceicao Rodrigues College of Engineering, Mumbai",Mechanical Engineering,CAP1,NT2,Female,Home University,SRTM Nanded University,83.56,156327,84000,60
18,MH1018,"Fr. Conceicao Rodrigues College of Engineering, Mumbai",Artificial Intelligence and Data Science,CAP2,NT1,Male,Other Than Home University,SRTM Nanded University,91.8,78193,92000,90
18,MH1018,"Fr. Conceicao Rodrigues College of Engineering, Mumbai",Artificial Intelligence and Data Science,CAP2,NT2,Male,TFWS,Mumbai University,87.32,120951,83000,120
18,MH1018,"Fr. Conceicao Rodrigues College of Engineering, Mumbai",Artificial Intelligence and Data Science,CAP2,OPEN,Female,Other Than Home University,Mumbai University,97.61,22749,112000,60
18,MH1018,"Fr. Conceicao Rodrigues College of Engineering, Mumbai",Information Technology,CAP2,ST,Female,TFWS,Shivaji University Kolhapur,78.6,203445,104000,120
18,MH1018,"Fr. Conceicao Rodrigues College of Engineering, Mumbai",Information Technology,CAP3,NT2,Male,Home University,Shivaji University Kolhapur,88.08,113645,101000,60
18,MH1018,"Fr. Conceicao Rodrigues College of Engineering, Mumbai",Information Technology,CAP1,SC,Female,Home University,RTM Nagpur University,84.64,146118,98000,90
19,MH1019,"Vidyalankar Institute of Technology, Mumbai",Electronics and Telecommunication Engineering,CAP1,VJ,Female,Home University,SRTM Nanded University,86.35,130156,85000,90
19,MH1019,"Vidyalankar Institute of Technology, Mumbai",Electronics and Telecommunication Engineering,CAP2,EWS,Female,TFWS,Mumbai University,91.88,77309,88000,30
19,MH1019,"Vidyalankar Institute of Technology, Mumbai",Electronics and Telecommunication Engineering,CAP3,NT1,Male,State Level,Shivaji University Kolhapur,88.18,112550,103000,60
19,MH1019,"Vidyalankar Institute of Technology, Mumbai",Chemical Engineering,CAP2,EWS,Female,TFWS,Pune University (SPPU),93.62,60858,92000,60
19,MH1019,"Vidyalankar Institute of Technology, Mumbai",Chemical Engineering,CAP1,SC,Female,TFWS,SRTM Nanded University,77.05,218458,86000,30
19,MH1019,"Vidyalankar Institute of Technology, Mumbai",Chemical Engineering,CAP3,ST,Male,TFWS,Pune University (SPPU),81.92,171780,101000,30
19,MH1019,"Vidyalankar Institute of Technology, Mumbai",Computer Engineering,CAP1,NT1,Male,Home University,RTM Nagpur University,91.14,84565,119000,60
19,MH1019,"Vidyalankar Institute of Technology, Mumbai",Computer Engineering,CAP2,SC,Male,TFWS,SRTM Nanded University,79.48,195126,95000,120
19,MH1019,"Vidyalankar Institute of Technology, Mumbai",Computer Engineering,CAP2,SC,Female,Home University,SRTM Nanded University,87.28,121241,108000,60
19,MH1019,"Vidyalankar Institute of Technology, Mumbai",Civil Engineering,CAP1,ST,Female,State Level,SGB Amravati University,75.85,229910,116000,120
19,MH1019,"Vidyalankar Institute of Technology, Mumbai",Civil Engineering,CAP2,EWS,Female,TFWS,Pune University (SPPU),91.36,82338,113000,120
19,MH1019,"Vidyalankar Institute of Technology, Mumbai",Civil Engineering,CAP1,NT2,Female,Home University,RTM Nagpur University,87.61,117776,96000,60
19,MH1019,"Vidyalankar Institute of Technology, Mumbai",Information Technology,CAP3,NT2,Female,Other Than Home University,Mumbai University,90.8,87836,87000,90
19,MH1019,"Vidyalankar Institute of Technology, Mumbai",Information Technology,CAP1,VJ,Female,TFWS,SGB Amravati University,83.5,157214,112000,60
19,MH1019,"Vidyalankar Institute of Technology, Mumbai",Information Technology,CAP1,OBC,Female,Other Than Home University,Mumbai University,93.91,57969,108000,90
20,MH1020,"Ramrao Adik Institute of Technology, Navi Mumbai",Computer Engineering,CAP2,ST,Female,State Level,Pune University (SPPU),77.47,214199,86000,90
20,MH1020,"Ramrao Adik Institute of Technology, Navi Mumbai",Computer Engineering,CAP1,NT1,Male,Other Than Home University,RTM Nagpur University,82.42,167479,110000,60
20,MH1020,"Ramrao Adik Institute of Technology, Navi Mumbai",Computer Engineering,CAP2,OBC,Male,State Level,Shivaji University Kolhapur,88.93,105167,85000,60
20,MH1020,"Ramrao Adik Institute of Technology, Navi Mumbai",Mechanical Engineering,CAP1,ST,Male,TFWS,Mumbai University,81.04,180241,99000,60
20,MH1020,"Ramrao Adik Institute of Technology, Navi Mumbai",Mechanical Engineering,CAP1,SC,Male,TFWS,Mumbai University,81.12,179766,119000,120
20,MH1020,"Ramrao Adik Institute of Technology, Navi Mumbai",Mechanical Engineering,CAP1,NT1,Female,State Level,Mumbai University,88.7,107605,118000,30
20,MH1020,"Ramrao Adik Institute of Technology, Navi Mumbai",Civil Engineering,CAP2,ST,Female,State Level,SGB Amravati University,71.82,267891,95000,30
20,MH1020,"Ramrao Adik Institute of Technology, Navi Mumbai",Civil Engineering,CAP1,SC,Male,State Level,Mumbai University,83.11,160499,113000,90
20,MH1020,"Ramrao Adik Institute of Technology, Navi Mumbai",Civil Engineering,CAP3,EWS,Female,Other Than Home University,Mumbai University,88.78,106993,112000,30
20,MH1020,"Ramrao Adik Institute of Technology, Navi Mumbai",Electronics and Telecommunication Engineering,CAP3,NT1,Male,Other Than Home University,Shivaji University Kolhapur,85.06,142121,96000,60
20,MH1020,"Ramrao Adik Institute of Technology, Navi Mumbai",Electronics and Telecommunication Engineering,CAP1,NT2,Female,Home University,RTM Nagpur University,84.59,146770,86000,30
20,MH1020,"Ramrao Adik Institute of Technology, Navi Mumbai",Electronics and Telecommunication Engineering,CAP2,OPEN,Female,Other Than Home University,RTM Nagpur University,87.27,121116,114000,90
21,MH1021,"Pillai College of Engineering, Navi Mumbai",Chemical Engineering,CAP3,SC,Female,TFWS,Pune University (SPPU),84.74,145205,82000,90
21,MH1021,"Pillai College of Engineering, Navi Mumbai",Chemical Engineering,CAP1,SC,Male,Other Than Home University,Shivaji University Kolhapur,84.9,143903,82000,90
21,MH1021,"Pillai College of Engineering, Navi Mumbai",Chemical Engineering,CAP3,OBC,Male,Home University,Shivaji University Kolhapur,85.58,137408,114000,120
21,MH1021,"Pillai College of Engineering, Navi Mumbai",Electrical Engineering,CAP2,OPEN,Female,Home University,Mumbai University,94.78,49614,101000,90
21,MH1021,"Pillai College of Engineering, Navi Mumbai",Electrical Engineering,CAP2,ST,Male,Home University,Shivaji University Kolhapur,78.11,208160,108000,120
21,MH1021,"Pillai College of Engineering, Navi Mumbai",Electrical Engineering,CAP1,EWS,Female,Home University,Shivaji University Kolhapur,89.76,97534,103000,30
21,MH1021,"Pillai College of Engineering, Navi Mumbai",Mechanical Engineering,CAP3,OBC,Male,State Level,Shivaji University Kolhapur,92.45,71817,114000,90
21,MH1021,"Pillai College of Engineering, Navi Mumbai",Mechanical Engineering,CAP1,NT1,Female,State Level,SGB Amravati University,80.38,186729,98000,90
21,MH1021,"Pillai College of Engineering, Navi Mumbai",Mechanical Engineering,CAP3,NT1,Female,TFWS,SGB Amravati University,87.39,119880,108000,90
22,MH1022,"Vishwakarma Institute of Information Technology, Pune",Electrical Engineering,CAP3,EWS,Male,TFWS,Mumbai University,91.31,82741,112000,60
22,MH1022,"Vishwakarma Institute of Information Technology, Pune",Electrical Engineering,CAP1,OPEN,Female,TFWS,Pune University (SPPU),94.64,51267,108000,60
22,MH1022,"Vishwakarma Institute of Information Technology, Pune",Electrical Engineering,CAP1,OBC,Male,Other Than Home University,SGB Amravati University,84.9,143780,103000,90
22,MH1022,"Vishwakarma Institute of Information Technology, Pune",Civil Engineering,CAP2,OPEN,Female,Home University,Pune University (SPPU),87.89,115436,84000,30
22,MH1022,"Vishwakarma Institute of Information Technology, Pune",Civil Engineering,CAP3,SC,Male,TFWS,Mumbai University,79.84,191680,97000,60
22,MH1022,"Vishwakarma Institute of Information Technology, Pune",Civil Engineering,CAP1,NT2,Male,Other Than Home University,SRTM Nanded University,86.89,124801,113000,120
22,MH1022,"Vishwakarma Institute of Information Technology, Pune",Mechanical Engineering,CAP1,OBC,Female,TFWS,Mumbai University,92.46,71777,111000,60
22,MH1022,"Vishwakarma Institute of Information Technology, Pune",Mechanical Engineering,CAP1,EWS,Male,Other Than Home University,Mumbai University,92.88,67872,91000,120
22,MH1022,"Vishwakarma Institute of Information Technology, Pune",Mechanical Engineering,CAP3,NT2,Male,Other Than Home University,SRTM Nanded University,90.14,93834,102000,60
23,MH1023,"Army Institute of Technology, Pune",Civil Engineering,CAP1,ST,Female,Home University,SRTM Nanded University,83.72,154913,113000,90
23,MH1023,"Army Institute of Technology, Pune",Civil Engineering,CAP3,OBC,Female,TFWS,Mumbai University,93.24,64632,126000,30
23,MH1023,"Army Institute of Technology, Pune",Civil Engineering,CAP1,ST,Male,Other Than Home University,SGB Amravati University,84.01,152272,171000,30
23,MH1023,"Army Institute of Technology, Pune",Electronics and Telecommunication Engineering,CAP2,NT1,Female,Home University,Shivaji University Kolhapur,94.31,54285,169000,30
23,MH1023,"Army Institute of Technology, Pune",Electronics and Telecommunication Engineering,CAP1,OBC,Male,Other Than Home University,SGB Amravati University,97.22,26810,133000,60
23,MH1023,"Army Institute of Technology, Pune",Electronics and Telecommunication Engineering,CAP3,SC,Male,Home University,Pune University (SPPU),92.35,72704,125000,30
23,MH1023,"Army Institute of Technology, Pune",Information Technology,CAP2,EWS,Female,State Level,Shivaji University Kolhapur,99.99,211,154000,30
23,MH1023,"Army Institute of Technology, Pune",Information Technology,CAP1,SC,Female,Other Than Home University,RTM Nagpur University,90.48,90765,145000,60
23,MH1023,"Army Institute of Technology, Pune",Information Technology,CAP2,SC,Female,Home University,SRTM Nanded University,91.9,76997,174000,60
23,MH1023,"Army Institute of Technology, Pune",Electrical Engineering,CAP3,SC,Male,TFWS,Mumbai University,88.46,110073,113000,60
23,MH1023,"Army Institute of Technology, Pune",Electrical Engineering,CAP3,SC,Female,Other Than Home University,SGB Amravati University,91.31,82690,136000,30
23,MH1023,"Army Institute of Technology, Pune",Electrical Engineering,CAP3,VJ,Male,TFWS,RTM Nagpur University,92.79,68749,179000,90
23,MH1023,"Army Institute of Technology, Pune",Artificial Intelligence and Data Science,CAP3,EWS,Female,State Level,Pune University (SPPU),98.38,15623,119000,60
23,MH1023,"Army Institute of Technology, Pune",Artificial Intelligence and Data Science,CAP2,NT2,Female,Other Than Home University,SRTM Nanded University,94.42,53247,136000,90
23,MH1023,"Army Institute of Technology, Pune",Artificial Intelligence and Data Science,CAP1,ST,Female,TFWS,SGB Amravati University,87.02,123678,150000,90
24,MH1024,"MKSSS Cummins, Pune (duplicate placeholder)",Electrical Engineering,CAP2,OBC,Female,Other Than Home University,Mumbai University,83.65,155555,95000,60
24,MH1024,"MKSSS Cummins, Pune (duplicate placeholder)",Electrical Engineering,CAP1,VJ,Male,Home University,Pune University (SPPU),82.49,166542,119000,120
24,MH1024,"MKSSS Cummins, Pune (duplicate placeholder)",Electrical Engineering,CAP1,ST,Female,State Level,Pune University (SPPU),82.25,169104,116000,90
24,MH1024,"MKSSS Cummins, Pune (duplicate placeholder)",Civil Engineering,CAP2,SC,Female,Home University,SGB Amravati University,85.47,138290,81000,60
24,MH1024,"MKSSS Cummins, Pune (duplicate placeholder)",Civil Engineering,CAP3,NT2,Female,TFWS,Shivaji University Kolhapur,83.83,153739,93000,30
24,MH1024,"MKSSS Cummins, Pune (duplicate placeholder)",Civil Engineering,CAP1,NT2,Male,TFWS,Shivaji University Kolhapur,79.36,196334,118000,120
24,MH1024,"MKSSS Cummins, Pune (duplicate placeholder)",Artificial Intelligence and Data Science,CAP1,OPEN,Male,Other Than Home University,Shivaji University Kolhapur,96.51,33527,103000,120
